;;1;3;4;5;6;7;9;10;12;13;16;17;18;21;29;30;33;34;36;37;38;40;41;43;44;47;48;50;51;52;55;59;101;124;125;151;164;179;190;192;193;195;196;199;201;204;229;242;256
;;Törvény szerinti illetmények munkabérek;Céljuttatás projektprémium;Készenléti ügyeleti helyettesítési díj túlóra túlszolgálat;Végkielégítés;Jubileumi jutalom;Béren kívüli juttatások;Közlekedési költségtérítés;Egyéb költségtérítések;Szociális támogatások;Foglalkoztatottak egyéb személyi juttatásai;Választott tisztségviselők juttatásai;Munkavégzésre irányuló egyéb jogviszonyban nem saját foglalkoztatottnak fizetett juttatások;Egyéb külső személyi juttatások;Munkaadókat terhelő járulékok és szociális hozzájárulási adó;Szakmai anyagok beszerzése;Üzemeltetési anyagok beszerzése;Informatikai szolgáltatások igénybevétele;Egyéb kommunikációs szolgáltatások;Közüzemi díjak;Vásárolt élelmezés;Bérleti és lízing díjak;Karbantartási kisjavítási szolgáltatások;Közvetített szolgáltatások;Szakmai tevékenységet segítő szolgáltatások;Egyéb szolgáltatások;Kiküldetések kiadásai;Reklám és propagandakiadások;Működési célú előzetesen felszámított általános forgalmi adó;Fizetendő általános forgalmi adó;Kamatkiadások;Egyéb pénzügyi műveletek kiadásai;Egyéb dologi kiadások;Egyéb nem intézményi ellátások;A helyi önkormányzatok előző évi elszámolásából származó kiadások;A helyi önkormányzatok törvényi előíráson alapuló befizetései;Egyéb működési célú támogatások államháztartáson belülre;Működési célú visszatérítendő támogatások kölcsönök nyújtása államháztartáson kívülre;Egyéb működési célú támogatások államháztartáson kívülre;Tartalékok;Immateriális javak beszerzése létesítése;Ingatlanok beszerzése létesítése;Informatikai eszközök beszerzése létesítése;Egyéb tárgyi eszközök beszerzése létesítése;Beruházási célú előzetesen felszámított általános forgalmi adó;Ingatlanok felújítása;Felújítási célú előzetesen felszámított általános forgalmi adó;Egyéb felhalmozási célú támogatások államháztartáson belülre;Felhalmozási célú visszatérítendő támogatások kölcsönök nyújtása államháztartáson kívülre;Egyéb felhalmozási célú támogatások államháztartáson kívülre
74011;Foglakozás eü. Ellátás;12138400;0;0;0;0;336000;130280;0;30000;0;1879200;0;0;3268276;145000;34000;400000;50000;500000;0;0;110000;0;0;457000;0;0;440000;0;0;0;349000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
74031;Család és Nővédelmi  eü.gondozás;181779300;0;1433000;0;4114000;5226621;515000;0;200000;4269000;3000000;10000;0;47479772;800000;1000000;1460000;1069000;3795000;0;135000;1300000;0;0;1030000;0;0;3144000;0;0;0;5991000;0;0;0;0;0;0;0;0;0;0;1540000;415800;0;0;0;0;0
74032;Ifjúság eü. Gondozás;19932600;0;0;0;1076700;448000;0;0;0;0;3859200;0;0;5754108;1620000;350000;0;0;0;0;0;0;0;3442000;45000;0;0;280050;0;0;0;529000;0;0;0;0;0;0;0;0;0;0;4500000;1215000;0;0;0;0;0
74052;Kábítószer-megelőzés programjai, tevékenységei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;900000;0;0;0;0;0;0;10711024;0;0;200000;6803150;0;0;0;0;0;0;0;0;0;2000000;0;0;0;0;0;0;0;0;0;0;0
74054;Komplex egészségfejlesztő, prevenciós programok;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3937008;1062992;0;0;0;0;0;0;0;5000000;0;0;0;0;0;0;0;0;0;0;0;0;0
81022;Sportteljesítmények elismerése, járadékok, ösztöndíjak;0;0;0;0;0;0;0;0;0;0;0;0;1504000;360800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
81030;Sportlétesítmények, edzőtáborok működtetése és fejlesztése;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;787402;787402;0;0;425197;0;0;0;0;0;0;0;0;0;127218000;0;0;222500687;0;2362205;60712981;0;0;0;0;0
81045;Szabadidősport- (rekreációs sport-) tevékenység és támogatása;0;0;0;0;0;0;0;0;0;0;0;2835000;0;4967000;0;0;0;0;0;0;0;0;0;0;76058953;0;0;20535917;0;0;0;0;0;0;0;0;0;0;0;0;7000000;0;0;1890000;0;0;0;0;0
82030;Művészeti tevékenységek (kivéve: színház);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191525000;0;0;0;0;0;0;0;0;0;0;0
82091;Közművelődés - közösségi és társadalmi részvétel fejlesztése;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21377953;0;0;5772047;0;0;0;0;0;0;0;0;0;219030000;0;0;0;0;0;0;0;0;0;0;0
82092;Közművelődés - hagyományos közösségi kulturális értékek gondozása;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1638583;196850;495567;0;0;0;0;0
83030;Egyéb kiadói tevékenység;0;0;0;0;0;0;0;0;0;0;0;3200000;0;640000;60000;0;3950000;0;0;0;0;0;0;0;42886000;0;0;6185620;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
84031;Civil szervezetek működési támogatása;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15260000;0;0;0;0;0;0;0;0;0;0;0
84032;Civil szervezetek programtámogatása;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36500000;0;0;0;0;0;0;0;0;0;0;0
84040;Egyházak közösségi és hitéleti tevékenységének támogatása;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000000;0;0;0;0;0;0;0;0;0;0;0
86030;Nemzetközi kulturális együttműködés;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4000000;0;0;1080000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91110;Óvodai nevelés, ellátás szakmai feladatai;1374170000;0;0;0;39563000;46423000;7480000;0;3491000;10287000;0;960000;966000;301241000;18635000;3923000;0;0;0;0;100000;0;0;20000;600000;1000000;500000;6497000;0;0;0;478000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91120;Sajátos nevelési igényű gyermekek óvodai nevelésének, ellátásának szakmai feladatai;14556000;0;0;0;0;512000;0;0;40000;0;0;0;0;3089000;0;84000;0;0;0;0;0;0;0;0;0;0;0;23000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91130;Nemzetiségi óvodai nevelés, ellátás szakmai feladatai;20554000;0;0;0;0;623000;0;0;50000;210000;0;0;0;4370000;0;60000;0;0;0;0;0;0;0;0;0;0;0;17000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91140;Óvodai nevelés, ellátás működtetési feladatai;727799000;0;4185000;173000;3789000;40023000;7849000;0;2971000;200000;0;0;190000;196345000;786000;46342000;741000;580000;115043000;0;1381000;7344000;27431000;389000;37252000;0;6000;54858000;38818000;0;0;10037000;0;0;0;0;0;0;0;0;0;0;0;0;662500000;0;0;0;0
91220;Köznevelési intézmény 1-4. évfolyamán tanulók nevelésével, oktatásával összefüggő működtetési feladatok;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63102755;0;0;17037743;19291338;5208661;0;0;0
92120;Köznevelési intézmény 5-8. évfolyamán tanulók nevelésével, oktatásával összefüggő működtetési feladatok;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63102757;0;0;17037745;19291339;5208662;0;0;0
94260;Hallgatói és oktatói ösztöndíjak, egyéb juttatások;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8500000;0;0;0;0;0;0;0;0;0;0;0;0;0
96015;Gyermekétkeztetés köznevelési intézményben;55669000;0;0;0;0;3638000;1656000;0;304000;0;0;40320000;0;20484000;0;378000;2755906;0;15556000;1222650000;0;0;0;0;0;0;0;334519094;94770000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
96025;Munkahelyi étkeztetés köznevelési intézményben;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;840000;0;0;0;23584000;0;0;0;0;0;0;0;6605800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
96030;Köznevelési intézményben tanulók lakhatásának biztosítása;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12447402;0;0;0;0;0;0;0;0;750000;0;0;3563298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101145;Szenvedélybetegek alacsonyküszöbű ellátása;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9000000;0;0;0;0;0;0;0;0;0;0;0
101221;Fogyatékossággal élők nappali ellátása;23557000;0;0;0;0;912000;259000;0;80000;0;0;0;0;5027000;310000;1513000;176000;12000;2099000;6131000;120000;500000;0;1000000;573000;0;0;3469000;0;0;0;748000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102030; Idősek, demens betegek nappali ellátása;52079000;0;0;0;973000;2480000;0;0;220000;480000;0;0;0;11571000;436000;4133000;301000;60000;13450000;0;0;420000;57000;4807000;429000;0;0;6855000;0;0;0;1295000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
104012;Gyermekek átmeneti ellátása;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5500000;0;0;0;0;0;0;0;0;0;0;0;0;0;16550000;0;0;0;0;0;0;0;0;0;0;0
104030;Gyermekek napközbeni ellátása családi bölcsőde, munkahelyi bölcsőde, napközbeni gyermekfelügyelet vagy alternatív napközbeni ellátás útján;838357000;0;0;0;11003000;43081000;11800000;0;2860000;948000;0;4643000;70000;208163000;1573000;27433000;2249000;144000;53845000;0;1740000;2500000;13126000;8988000;14582000;0;0;28714000;36236000;0;0;4403000;0;0;0;0;0;0;0;0;0;0;0;0;277500000;0;0;0;0
104035;Gyermekétkeztetés bölcsődében, fogyatékosok nappali intézményében;125565000;0;0;0;2084000;9627000;1738000;0;615000;0;0;0;0;28761000;0;96890000;0;0;15755000;0;0;0;0;0;0;0;0;29403000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
104036;Munkahelyi étkeztetés gyermekek napközbeni ellátását biztosító intézményben;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25561000;0;0;0;0;0;0;0;0;0;0;0;6909000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
104037;Intézményen kívüli gyermekétkeztetés;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2480000;0;0;669600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
104042;Család és gyermekjóléti szolgáltatások;81997000;0;3282000;0;0;3374000;85000;0;280000;360000;0;0;0;18279000;1084000;3421000;1640000;460000;0;0;0;2041000;0;875000;1382000;0;0;3740000;0;0;0;3224000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
104051;Gyermekvédelmi pénzbeli és természetbeni ellátások;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
107015;Hajléktalanok nappali ellátása;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000000;0;0;0;0;0;0;0;0;0;0;0
107016;Utcai szociális munka;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6500000;0;0;0;0;0;0;0;0;0;0;0
107030;Szociális foglalkoztatás, fejlesztő foglalkoztatás;12789000;0;0;0;0;522000;259000;0;45000;0;0;588000;13311000;5521000;300000;565000;11000;44000;0;0;0;0;0;0;0;0;0;276000;0;0;0;100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
